image,target_hash,target_title,target_topic,num_choices,choice_0,choice_1,choice_2,choice_3,choice_4,task
e06900b9240777a5c1660a50db9f7e7e_0190.png,e06900b9240777a5c1660a50db9f7e7e,"Experimental Study of the Game Exact Nim(5, 2)",13,5,Three new decompositions of graphs based on a vertex-removing synchronised graph product,Fusing feature engineering and deep learning: A case study for malware classification,Subsumptions of Algebraic Rewrite Rules,The Role of Multiplicative Complexity in Compiling Low T-count Oracle Circuits,"Experimental Study of the Game Exact Nim(5, 2)",guess-image-title
9d949c434efc0fd910bf781bc888cd34_0191.png,9d949c434efc0fd910bf781bc888cd34,The average solution of a TSP instance in a graph,0,5,Convex geometries representable by at most 5 circles on the plane,Cluster Analysis of Malware Family Relationships,VectorTSP: A Traveling Salesperson Problem with Racetrack-like acceleration constraints,Coupled cell networks and their hidden symmetries,The average solution of a TSP instance in a graph,guess-image-title
f66364fdae83a7d79958631e5d88aa16_0192.png,f66364fdae83a7d79958631e5d88aa16,Weak harmonic labeling of graphs and multigraphs,0,5,Wiki Entity Summarization Benchmark,"Pruning qLDPC codes: Towards bivariate bicycle codes with open boundary
  conditions",On Fair Virtual Conference Scheduling: Achieving Equitable Participant and Speaker Satisfaction,Improved Bit-Flipping Algorithm for Successive Cancellation Decoding of Polar Codes,Weak harmonic labeling of graphs and multigraphs,guess-image-title
078fe577fc7d882d70790f16f46fe487_0193.png,078fe577fc7d882d70790f16f46fe487,An algebraic characterization of strong graphs,0,5,Vehicle Models and Optimal Control on a Nonplanar Surface,Adaptive Advantage in Entanglement-Assisted Communications,Deep Learning for DOA Estimation in MIMO Radar Systems via Emulation of Large Antenna Arrays,A Tale of Frozen Clouds: Quantifying the Impact of Algorithmic Complexity Vulnerabilities in Popular Web Servers,An algebraic characterization of strong graphs,guess-image-title
589777bc4ad00d7512f7fbdd45eba031_0194.png,589777bc4ad00d7512f7fbdd45eba031,Latent Hierarchical Causal Structure Discovery with Rank Constraints,18,5,Dynamic Partitioning-based JPEG Decompression on Heterogeneous Multicore Architectures,Small quantum networks in the qudit stabilizer formalism,Generation of Non-Deterministic Synthetic Face Datasets Guided by Identity Priors,Disjoint list-colorings for planar graphs,Latent Hierarchical Causal Structure Discovery with Rank Constraints,guess-image-title
3ce3cd34371c320bb016bccfcc576db9_0195.png,3ce3cd34371c320bb016bccfcc576db9,"Propagation and Pitfalls: Reasoning-based Assessment of Knowledge
  Editing through Counterfactual Tasks",9,5,Multiple recurrence without commutativity,Regression Identifiability and Edge Interventions in Linear Structural Equation Models,Survival analysis for user disengagement prediction: question-and-answering communities' case,A diagrammatic calculus of fermionic quantum circuits,"Propagation and Pitfalls: Reasoning-based Assessment of Knowledge
  Editing through Counterfactual Tasks",guess-image-title
e9e48bc8c31fab8edf393a65309416dc_0196.png,e9e48bc8c31fab8edf393a65309416dc,Constructing Triangle Decomposable Multigraphs with Minimum Multi-edges,20,5,"A Versatile Framework for Attributed Network Clustering via K-Nearest
  Neighbor Augmentation",Motion planning for a pair of tethered robots,NeuralLog: a Neural Logic Language,Understanding AI Cognition: A Neural Module for Inference Inspired by Human Memory Mechanisms,Constructing Triangle Decomposable Multigraphs with Minimum Multi-edges,guess-image-title
18a6d8cb75fe46f70577134cb7de7b60_0197.png,18a6d8cb75fe46f70577134cb7de7b60,Strong 3‐Flow Conjecture for projective planar graphs,0,5,Domain Knowledge in A*-Based Causal Discovery,A pumping lemma for non-cooperative self-assembly,"Undecidability of Translational Tiling of the 4-dimensional Space with a
  Set of 4 Polyhypercubes",Breaching the 2-approximation barrier for connectivity augmentation: a reduction to Steiner tree,Strong 3‐Flow Conjecture for projective planar graphs,guess-image-title
af38a631f563f99d8dcb43ddfae7b070_0198.png,af38a631f563f99d8dcb43ddfae7b070,An algebraic approach to Erdős-Ko-Rado sets of flags in spherical buildings,20,5,Iterative Merging Algorithm for Cooperative Data Exchange,Evaluating the Competency of a First-Order Ontology,Non-representable six-functor formalisms,Space-Time Tradeoffs for Conjunctive Queries with Access Patterns,An algebraic approach to Erdős-Ko-Rado sets of flags in spherical buildings,guess-image-title
5a9ef088e348bafec31cceebd7bbd70f_0199.png,5a9ef088e348bafec31cceebd7bbd70f,A Gauss-Newton Method for Markov Decision Processes,30,5,Homology of configuration spaces of hard squares in a rectangle,Automata and finite order elements in the Nottingham group,SMART: Self-supervised Multi-task pretrAining with contRol Transformers,Wait for it: identifying “On-Hold” self-admitted technical debt,A Gauss-Newton Method for Markov Decision Processes,guess-image-title
